date_time,uac_avg,uac_total,air_temp,ghi,gti
2023-06-01 00:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-06-01 01:00:00-03:00,0.0,0.0,17.25,0.0,0.0
2023-06-01 02:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-06-01 03:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-06-01 04:00:00-03:00,0.0,0.0,16.75,0.0,0.0
2023-06-01 05:00:00-03:00,0.0,0.0,16.5,0.0,0.0
2023-06-01 06:00:00-03:00,0.16,0.31,17.0,8.25,9.0
2023-06-01 07:00:00-03:00,5.96,11.92,18.25,152.75,218.5
2023-06-01 08:00:00-03:00,14.76,29.53,20.0,365.0,465.5
2023-06-01 09:00:00-03:00,21.53,43.06,21.5,557.5,677.5
2023-06-01 10:00:00-03:00,13.28,26.56,23.0,634.25,737.25
2023-06-01 11:00:00-03:00,14.68,29.37,24.5,575.0,623.0
2023-06-01 12:00:00-03:00,16.76,33.52,25.0,543.0,572.25
2023-06-01 13:00:00-03:00,23.56,47.13,26.0,596.0,669.25
2023-06-01 14:00:00-03:00,18.82,37.65,26.0,475.25,530.5
2023-06-01 15:00:00-03:00,11.07,22.13,26.0,331.5,372.75
2023-06-01 16:00:00-03:00,8.61,17.22,25.25,120.0,122.0
2023-06-01 17:00:00-03:00,0.85,1.7,24.0,25.0,25.25
2023-06-01 18:00:00-03:00,0.0,0.0,22.25,0.0,0.0
2023-06-01 19:00:00-03:00,0.0,0.0,21.25,0.0,0.0
2023-06-01 20:00:00-03:00,0.0,0.0,20.75,0.0,0.0
2023-06-01 21:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-06-01 22:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-06-01 23:00:00-03:00,0.0,0.0,18.25,0.0,0.0
2023-06-02 00:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-06-02 01:00:00-03:00,0.0,0.0,16.5,0.0,0.0
2023-06-02 02:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-06-02 03:00:00-03:00,0.0,0.0,15.5,0.0,0.0
2023-06-02 04:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-06-02 05:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-06-02 06:00:00-03:00,0.3,0.59,15.5,10.75,17.75
2023-06-02 07:00:00-03:00,6.6,13.21,17.5,164.25,243.5
2023-06-02 08:00:00-03:00,15.41,30.82,19.5,381.0,490.75
2023-06-02 09:00:00-03:00,22.54,45.07,21.0,573.5,699.5
2023-06-02 10:00:00-03:00,27.19,54.38,22.5,716.5,852.75
2023-06-02 11:00:00-03:00,29.98,59.97,24.5,797.5,938.75
2023-06-02 12:00:00-03:00,32.09,64.18,26.0,731.0,844.5
2023-06-02 13:00:00-03:00,23.74,47.49,26.25,624.25,709.5
2023-06-02 14:00:00-03:00,11.78,23.57,27.0,540.5,630.5
2023-06-02 15:00:00-03:00,14.07,28.14,26.5,411.25,507.75
2023-06-02 16:00:00-03:00,9.58,19.16,25.75,233.5,324.0
2023-06-02 17:00:00-03:00,1.24,2.48,24.0,38.5,63.0
2023-06-02 18:00:00-03:00,0.0,0.0,21.75,0.0,0.0
2023-06-02 19:00:00-03:00,0.0,0.0,20.75,0.0,0.0
2023-06-02 20:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-06-02 21:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-06-02 22:00:00-03:00,0.0,0.0,19.75,0.0,0.0
2023-06-02 23:00:00-03:00,0.0,0.0,18.75,0.0,0.0
2023-06-03 00:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-06-03 01:00:00-03:00,0.0,0.0,17.25,0.0,0.0
2023-06-03 02:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-06-03 03:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-06-03 04:00:00-03:00,0.0,0.0,15.75,0.0,0.0
2023-06-03 05:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-06-03 06:00:00-03:00,0.28,0.55,15.75,10.25,17.25
2023-06-03 07:00:00-03:00,6.46,12.92,17.25,165.5,246.75
2023-06-03 08:00:00-03:00,15.4,30.8,18.75,383.75,495.5
2023-06-03 09:00:00-03:00,22.77,45.54,20.5,578.0,706.5
2023-06-03 10:00:00-03:00,27.93,55.86,22.0,722.25,861.25
2023-06-03 11:00:00-03:00,30.45,60.9,24.0,803.75,947.5
2023-06-03 12:00:00-03:00,30.44,60.87,25.25,809.0,951.5
2023-06-03 13:00:00-03:00,29.59,59.18,26.0,689.5,804.5
2023-06-03 14:00:00-03:00,24.65,49.3,26.0,623.0,752.25
2023-06-03 15:00:00-03:00,18.18,36.37,26.0,449.75,567.25
2023-06-03 16:00:00-03:00,9.25,18.5,25.5,234.25,325.5
2023-06-03 17:00:00-03:00,1.13,2.26,23.75,40.75,69.5
2023-06-03 18:00:00-03:00,0.0,0.0,21.5,0.0,0.0
2023-06-03 19:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-06-03 20:00:00-03:00,0.0,0.0,20.5,0.0,0.0
2023-06-03 21:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-06-03 22:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-06-03 23:00:00-03:00,0.0,0.0,18.5,0.0,0.0
2023-06-04 00:00:00-03:00,0.0,0.0,17.5,0.0,0.0
2023-06-04 01:00:00-03:00,0.0,0.0,16.75,0.0,0.0
2023-06-04 02:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-06-04 03:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-06-04 04:00:00-03:00,0.0,0.0,14.75,0.0,0.0
2023-06-04 05:00:00-03:00,0.0,0.0,14.0,0.0,0.0
2023-06-04 06:00:00-03:00,0.27,0.54,15.0,10.25,17.25
2023-06-04 07:00:00-03:00,6.57,13.14,16.5,164.5,246.25
2023-06-04 08:00:00-03:00,15.54,31.09,18.5,383.75,496.25
2023-06-04 09:00:00-03:00,22.92,45.84,20.0,579.25,708.75
2023-06-04 10:00:00-03:00,27.76,55.53,21.5,724.5,864.5
2023-06-04 11:00:00-03:00,30.16,60.31,23.75,806.75,952.25
2023-06-04 12:00:00-03:00,29.98,59.97,25.0,817.75,964.0
2023-06-04 13:00:00-03:00,27.56,55.13,26.0,757.75,899.25
2023-06-04 14:00:00-03:00,19.63,39.26,26.0,631.0,764.25
2023-06-04 15:00:00-03:00,17.96,35.93,26.0,451.75,571.25
2023-06-04 16:00:00-03:00,9.65,19.3,25.25,238.0,333.75
2023-06-04 17:00:00-03:00,1.3,2.59,23.25,39.75,66.25
2023-06-04 18:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-06-04 19:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-06-04 20:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-06-04 21:00:00-03:00,0.0,0.0,18.5,0.0,0.0
2023-06-04 22:00:00-03:00,0.0,0.0,17.75,0.0,0.0
2023-06-04 23:00:00-03:00,0.0,0.0,16.5,0.0,0.0
2023-06-05 00:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-06-05 01:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-06-05 02:00:00-03:00,0.0,0.0,14.5,0.0,0.0
2023-06-05 03:00:00-03:00,0.0,0.0,14.0,0.0,0.0
2023-06-05 04:00:00-03:00,0.0,0.0,13.25,0.0,0.0
2023-06-05 05:00:00-03:00,0.0,0.0,13.0,0.0,0.0
2023-06-05 06:00:00-03:00,0.22,0.45,14.0,10.25,17.5
2023-06-05 07:00:00-03:00,6.48,12.96,16.25,165.0,249.25
2023-06-05 08:00:00-03:00,15.29,30.58,18.5,384.5,498.75
2023-06-05 09:00:00-03:00,22.43,44.86,20.5,578.75,709.25
2023-06-05 10:00:00-03:00,27.04,54.07,21.5,723.0,863.5
2023-06-05 11:00:00-03:00,29.14,58.28,23.75,803.75,949.5
2023-06-05 12:00:00-03:00,28.1,56.2,25.0,813.5,959.0
2023-06-05 13:00:00-03:00,22.46,44.93,25.75,716.5,843.5
2023-06-05 14:00:00-03:00,15.04,30.08,26.0,620.25,749.75
2023-06-05 15:00:00-03:00,14.38,28.76,26.0,447.75,565.75
2023-06-05 16:00:00-03:00,10.1,20.21,25.25,228.0,312.5
2023-06-05 17:00:00-03:00,1.26,2.52,22.5,30.5,38.75
2023-06-05 18:00:00-03:00,0.0,0.0,20.5,0.0,0.0
2023-06-05 19:00:00-03:00,0.0,0.0,19.25,0.0,0.0
2023-06-05 20:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-06-05 21:00:00-03:00,0.0,0.0,18.25,0.0,0.0
2023-06-05 22:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-06-05 23:00:00-03:00,0.0,0.0,16.75,0.0,0.0
2023-06-06 00:00:00-03:00,0.0,0.0,15.75,0.0,0.0
2023-06-06 01:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-06-06 02:00:00-03:00,0.0,0.0,14.75,0.0,0.0
2023-06-06 03:00:00-03:00,0.0,0.0,14.0,0.0,0.0
2023-06-06 04:00:00-03:00,0.0,0.0,13.75,0.0,0.0
2023-06-06 05:00:00-03:00,0.0,0.0,13.0,0.0,0.0
2023-06-06 06:00:00-03:00,0.2,0.41,14.0,9.25,15.75
2023-06-06 07:00:00-03:00,6.22,12.44,16.5,159.75,240.25
2023-06-06 08:00:00-03:00,15.05,30.1,18.5,376.25,488.0
2023-06-06 09:00:00-03:00,22.41,44.82,20.25,569.0,697.25
2023-06-06 10:00:00-03:00,27.41,54.82,21.5,712.75,851.5
2023-06-06 11:00:00-03:00,29.76,59.51,23.75,794.0,938.25
2023-06-06 12:00:00-03:00,29.94,59.89,25.5,774.5,907.75
2023-06-06 13:00:00-03:00,24.06,48.11,26.0,659.5,764.25
2023-06-06 14:00:00-03:00,18.71,37.42,26.0,498.25,566.75
2023-06-06 15:00:00-03:00,10.81,21.62,26.0,331.25,371.75
2023-06-06 16:00:00-03:00,6.94,13.87,25.5,160.5,178.25
2023-06-06 17:00:00-03:00,0.73,1.45,23.5,29.75,34.0
2023-06-06 18:00:00-03:00,0.0,0.0,20.75,0.0,0.0
2023-06-06 19:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-06-06 20:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-06-06 21:00:00-03:00,0.0,0.0,19.25,0.0,0.0
2023-06-06 22:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-06-06 23:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-06-07 00:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-06-07 01:00:00-03:00,0.0,0.0,16.5,0.0,0.0
2023-06-07 02:00:00-03:00,0.0,0.0,15.75,0.0,0.0
2023-06-07 03:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-06-07 04:00:00-03:00,0.0,0.0,14.75,0.0,0.0
2023-06-07 05:00:00-03:00,0.0,0.0,14.0,0.0,0.0
2023-06-07 06:00:00-03:00,0.24,0.48,14.5,9.0,14.75
2023-06-07 07:00:00-03:00,6.34,12.68,16.75,157.0,235.5
2023-06-07 08:00:00-03:00,15.23,30.46,18.5,372.5,482.75
2023-06-07 09:00:00-03:00,22.49,44.98,20.25,564.25,691.5
2023-06-07 10:00:00-03:00,27.28,54.55,21.5,707.25,844.75
2023-06-07 11:00:00-03:00,29.65,59.3,23.5,787.75,931.0
2023-06-07 12:00:00-03:00,29.93,59.86,24.75,754.0,880.5
2023-06-07 13:00:00-03:00,28.44,56.87,25.0,625.25,715.25
2023-06-07 14:00:00-03:00,21.64,43.28,25.5,494.25,563.0
2023-06-07 15:00:00-03:00,16.26,32.51,25.25,347.0,403.0
2023-06-07 16:00:00-03:00,4.86,9.73,25.0,165.5,188.0
2023-06-07 17:00:00-03:00,0.52,1.04,23.5,20.0,20.25
2023-06-07 18:00:00-03:00,0.0,0.0,21.75,0.0,0.0
2023-06-07 19:00:00-03:00,0.0,0.0,20.5,0.0,0.0
2023-06-07 20:00:00-03:00,0.0,0.0,19.75,0.0,0.0
2023-06-07 21:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-06-07 22:00:00-03:00,0.0,0.0,18.5,0.0,0.0
2023-06-07 23:00:00-03:00,0.0,0.0,17.5,0.0,0.0
2023-06-08 00:00:00-03:00,0.0,0.0,16.5,0.0,0.0
2023-06-08 01:00:00-03:00,0.0,0.0,15.5,0.0,0.0
2023-06-08 02:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-06-08 03:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-06-08 04:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-06-08 05:00:00-03:00,0.0,0.0,14.0,0.0,0.0
2023-06-08 06:00:00-03:00,0.22,0.45,15.0,7.5,10.0
2023-06-08 07:00:00-03:00,6.11,12.22,17.0,154.25,231.75
2023-06-08 08:00:00-03:00,15.12,30.24,18.75,368.5,478.75
2023-06-08 09:00:00-03:00,22.07,44.14,20.5,559.75,687.0
2023-06-08 10:00:00-03:00,27.3,54.61,21.75,702.75,840.25
2023-06-08 11:00:00-03:00,28.25,56.5,24.0,771.25,909.25
2023-06-08 12:00:00-03:00,30.76,61.52,25.5,747.25,872.25
2023-06-08 13:00:00-03:00,23.12,46.25,26.0,613.0,697.0
2023-06-08 14:00:00-03:00,18.69,37.37,26.0,515.0,595.75
2023-06-08 15:00:00-03:00,19.63,39.26,26.0,367.0,436.0
2023-06-08 16:00:00-03:00,5.24,10.49,25.75,143.75,150.75
2023-06-08 17:00:00-03:00,0.65,1.3,24.0,17.75,17.0
2023-06-08 18:00:00-03:00,0.0,0.0,21.75,0.0,0.0
2023-06-08 19:00:00-03:00,0.0,0.0,20.5,0.0,0.0
2023-06-08 20:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-06-08 21:00:00-03:00,0.0,0.0,19.75,0.0,0.0
2023-06-08 22:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-06-08 23:00:00-03:00,0.0,0.0,18.25,0.0,0.0
2023-06-09 00:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-06-09 01:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-06-09 02:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-06-09 03:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-06-09 04:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-06-09 05:00:00-03:00,0.0,0.0,14.75,0.0,0.0
2023-06-09 06:00:00-03:00,0.16,0.33,15.25,6.75,8.0
2023-06-09 07:00:00-03:00,6.1,12.2,17.0,144.75,207.5
2023-06-09 08:00:00-03:00,14.8,29.59,19.0,365.0,474.0
2023-06-09 09:00:00-03:00,22.58,45.16,21.0,540.0,659.25
2023-06-09 10:00:00-03:00,21.47,42.94,22.5,660.25,780.75
2023-06-09 11:00:00-03:00,26.06,52.11,24.5,731.75,855.25
2023-06-09 12:00:00-03:00,30.14,60.29,26.0,736.5,858.0
2023-06-09 13:00:00-03:00,22.57,45.14,26.5,603.0,684.75
2023-06-09 14:00:00-03:00,14.97,29.94,27.0,469.75,526.0
2023-06-09 15:00:00-03:00,5.74,11.48,27.0,318.0,352.5
2023-06-09 16:00:00-03:00,4.06,8.12,26.25,140.0,146.25
2023-06-09 17:00:00-03:00,0.38,0.75,24.25,23.5,25.25
2023-06-09 18:00:00-03:00,0.0,0.0,21.5,0.0,0.0
2023-06-09 19:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-06-09 20:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-06-09 21:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-06-09 22:00:00-03:00,0.0,0.0,19.25,0.0,0.0
2023-06-09 23:00:00-03:00,0.0,0.0,18.25,0.0,0.0
2023-06-10 00:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-06-10 01:00:00-03:00,0.0,0.0,16.25,0.0,0.0
2023-06-10 02:00:00-03:00,0.0,0.0,15.5,0.0,0.0
2023-06-10 03:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-06-10 04:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-06-10 05:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-06-10 06:00:00-03:00,0.17,0.34,15.5,6.25,7.5
2023-06-10 07:00:00-03:00,5.92,11.83,18.0,150.75,226.5
2023-06-10 08:00:00-03:00,14.6,29.21,20.25,363.25,473.5
2023-06-10 09:00:00-03:00,21.88,43.75,22.0,553.0,680.25
2023-06-10 10:00:00-03:00,26.8,53.61,23.5,695.5,833.5
2023-06-10 11:00:00-03:00,29.84,59.68,25.25,754.75,889.5
2023-06-10 12:00:00-03:00,23.56,47.12,27.0,661.0,751.0
2023-06-10 13:00:00-03:00,18.83,37.66,27.0,605.5,689.25
2023-06-10 14:00:00-03:00,17.86,35.72,27.5,522.5,608.0
2023-06-10 15:00:00-03:00,4.32,8.64,27.5,298.0,321.5
2023-06-10 16:00:00-03:00,1.92,3.83,26.75,126.25,126.5
2023-06-10 17:00:00-03:00,0.2,0.41,25.0,17.5,21.75
2023-06-10 18:00:00-03:00,0.0,0.0,22.5,0.0,0.0
2023-06-10 19:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-06-10 20:00:00-03:00,0.0,0.0,20.5,0.0,0.0
2023-06-10 21:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-06-10 22:00:00-03:00,0.0,0.0,19.5,0.0,0.0
2023-06-10 23:00:00-03:00,0.0,0.0,18.5,0.0,0.0
2023-06-11 00:00:00-03:00,0.0,0.0,17.75,0.0,0.0
2023-06-11 01:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-06-11 02:00:00-03:00,0.0,0.0,16.5,0.0,0.0
2023-06-11 03:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-06-11 04:00:00-03:00,0.0,0.0,15.25,0.0,0.0
2023-06-11 05:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-06-11 06:00:00-03:00,0.19,0.38,16.0,7.75,12.75
2023-06-11 07:00:00-03:00,5.9,11.8,18.5,150.0,228.5
2023-06-11 08:00:00-03:00,14.48,28.97,21.0,361.75,472.25
2023-06-11 09:00:00-03:00,21.52,43.04,22.75,552.0,680.25
2023-06-11 10:00:00-03:00,26.32,52.64,24.5,694.5,832.75
2023-06-11 11:00:00-03:00,29.04,58.08,26.5,716.25,837.75
2023-06-11 12:00:00-03:00,24.65,49.3,27.75,684.0,786.75
2023-06-11 13:00:00-03:00,25.94,51.87,28.0,568.75,634.5
2023-06-11 14:00:00-03:00,17.12,34.23,28.0,502.5,579.75
2023-06-11 15:00:00-03:00,12.0,24.0,28.0,381.75,463.25
2023-06-11 16:00:00-03:00,9.38,18.77,27.5,210.25,279.0
2023-06-11 17:00:00-03:00,1.2,2.39,25.75,33.5,47.75
2023-06-11 18:00:00-03:00,0.0,0.0,23.5,0.0,0.0
2023-06-11 19:00:00-03:00,0.0,0.0,22.25,0.0,0.0
2023-06-11 20:00:00-03:00,0.0,0.0,21.5,0.0,0.0
2023-06-11 21:00:00-03:00,0.0,0.0,20.75,0.0,0.0
2023-06-11 22:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-06-11 23:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-06-12 00:00:00-03:00,0.0,0.0,18.25,0.0,0.0
2023-06-12 01:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-06-12 02:00:00-03:00,0.0,0.0,17.25,0.0,0.0
2023-06-12 03:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-06-12 04:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-06-12 05:00:00-03:00,0.0,0.0,16.75,0.0,0.0
2023-06-12 06:00:00-03:00,0.04,0.09,17.5,5.0,5.0
2023-06-12 07:00:00-03:00,2.83,5.66,19.5,103.75,120.0
2023-06-12 08:00:00-03:00,13.38,26.77,21.25,325.25,410.0
2023-06-12 09:00:00-03:00,19.8,39.59,23.0,468.75,550.0
2023-06-12 10:00:00-03:00,17.13,34.27,24.5,589.25,681.5
2023-06-12 11:00:00-03:00,27.79,55.58,26.5,758.5,897.25
2023-06-12 12:00:00-03:00,26.66,53.32,28.0,682.75,785.75
2023-06-12 13:00:00-03:00,13.54,27.08,28.0,502.25,537.0
2023-06-12 14:00:00-03:00,6.52,13.05,29.0,459.5,515.75
2023-06-12 15:00:00-03:00,9.23,18.45,28.0,282.5,302.0
2023-06-12 16:00:00-03:00,2.98,5.97,27.5,99.0,97.5
2023-06-12 17:00:00-03:00,0.32,0.65,26.0,14.5,14.75
2023-06-12 18:00:00-03:00,0.0,0.0,23.25,0.0,0.0
2023-06-12 19:00:00-03:00,0.0,0.0,21.75,0.0,0.0
2023-06-12 20:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-06-12 21:00:00-03:00,0.0,0.0,20.25,0.0,0.0
2023-06-12 22:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-06-12 23:00:00-03:00,0.0,0.0,19.5,0.0,0.0
2023-06-13 00:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-06-13 01:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-06-13 02:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-06-13 03:00:00-03:00,0.0,0.0,17.25,0.0,0.0
2023-06-13 04:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-06-13 05:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-06-13 06:00:00-03:00,0.14,0.28,17.5,5.75,6.75
2023-06-13 07:00:00-03:00,2.11,4.22,19.75,96.5,105.0
2023-06-13 08:00:00-03:00,14.24,28.48,22.0,306.75,377.0
2023-06-13 09:00:00-03:00,17.88,35.76,23.75,533.25,656.0
2023-06-13 10:00:00-03:00,25.76,51.51,25.25,674.0,808.0
2023-06-13 11:00:00-03:00,27.27,54.54,26.5,729.0,858.5
2023-06-13 12:00:00-03:00,28.38,56.75,28.0,694.25,805.25
2023-06-13 13:00:00-03:00,22.84,45.69,28.0,619.75,715.5
2023-06-13 14:00:00-03:00,19.8,39.61,28.0,546.0,649.75
2023-06-13 15:00:00-03:00,17.83,35.66,28.0,415.75,521.75
2023-06-13 16:00:00-03:00,5.26,10.53,27.25,117.0,128.5
2023-06-13 17:00:00-03:00,0.13,0.26,25.75,11.5,11.0
2023-06-13 18:00:00-03:00,0.0,0.0,23.5,0.0,0.0
2023-06-13 19:00:00-03:00,0.0,0.0,23.0,0.0,0.0
2023-06-13 20:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-06-13 21:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-06-13 22:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-06-13 23:00:00-03:00,0.0,0.0,20.75,0.0,0.0
2023-06-14 00:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-06-14 01:00:00-03:00,0.0,0.0,19.25,0.0,0.0
2023-06-14 02:00:00-03:00,0.0,0.0,18.75,0.0,0.0
2023-06-14 03:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-06-14 04:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-06-14 05:00:00-03:00,0.0,0.0,17.5,0.0,0.0
2023-06-14 06:00:00-03:00,0.18,0.36,18.5,6.75,10.5
2023-06-14 07:00:00-03:00,5.66,11.32,20.25,141.0,213.5
2023-06-14 08:00:00-03:00,14.13,28.26,21.75,348.5,454.75
2023-06-14 09:00:00-03:00,21.24,42.49,23.0,536.25,660.75
2023-06-14 10:00:00-03:00,26.13,52.26,24.25,677.0,812.0
2023-06-14 11:00:00-03:00,28.59,57.18,26.0,758.0,898.25
2023-06-14 12:00:00-03:00,28.64,57.29,27.25,771.25,912.5
2023-06-14 13:00:00-03:00,27.11,54.22,28.0,683.5,807.75
2023-06-14 14:00:00-03:00,24.33,48.65,28.0,583.75,706.75
2023-06-14 15:00:00-03:00,14.86,29.73,28.0,395.0,486.25
2023-06-14 16:00:00-03:00,8.62,17.25,27.25,168.25,200.75
2023-06-14 17:00:00-03:00,0.52,1.03,25.25,15.0,16.25
2023-06-14 18:00:00-03:00,0.0,0.0,23.5,0.0,0.0
2023-06-14 19:00:00-03:00,0.0,0.0,22.75,0.0,0.0
2023-06-14 20:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-06-14 21:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-06-14 22:00:00-03:00,0.0,0.0,21.25,0.0,0.0
2023-06-14 23:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-06-15 00:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-06-15 01:00:00-03:00,0.0,0.0,18.75,0.0,0.0
2023-06-15 02:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-06-15 03:00:00-03:00,0.0,0.0,17.25,0.0,0.0
2023-06-15 04:00:00-03:00,0.0,0.0,16.75,0.0,0.0
2023-06-15 05:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-06-15 06:00:00-03:00,0.21,0.42,17.25,4.25,4.25
2023-06-15 07:00:00-03:00,4.86,9.72,19.0,137.0,201.0
2023-06-15 08:00:00-03:00,12.12,24.25,21.0,347.0,453.25
2023-06-15 09:00:00-03:00,20.42,40.83,22.75,534.5,658.25
2023-06-15 10:00:00-03:00,24.76,49.52,24.5,663.0,793.5
2023-06-15 11:00:00-03:00,25.81,51.62,25.75,724.5,852.75
2023-06-15 12:00:00-03:00,27.97,55.94,27.0,749.75,882.75
2023-06-15 13:00:00-03:00,18.6,37.21,27.0,627.75,726.0
2023-06-15 14:00:00-03:00,11.61,23.22,27.0,455.5,510.0
2023-06-15 15:00:00-03:00,3.54,7.07,27.0,222.5,219.5
2023-06-15 16:00:00-03:00,0.94,1.89,25.75,106.75,105.25
2023-06-15 17:00:00-03:00,0.08,0.16,24.0,19.25,18.75
2023-06-15 18:00:00-03:00,0.0,0.0,22.5,0.0,0.0
2023-06-15 19:00:00-03:00,0.0,0.0,21.5,0.0,0.0
2023-06-15 20:00:00-03:00,0.0,0.0,20.5,0.0,0.0
2023-06-15 21:00:00-03:00,0.0,0.0,19.5,0.0,0.0
2023-06-15 22:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-06-15 23:00:00-03:00,0.0,0.0,17.75,0.0,0.0
2023-06-16 00:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-06-16 01:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-06-16 02:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-06-16 03:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-06-16 04:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-06-16 05:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-06-16 06:00:00-03:00,0.03,0.06,16.5,4.75,4.5
2023-06-16 07:00:00-03:00,4.25,8.5,17.75,133.0,193.0
2023-06-16 08:00:00-03:00,12.92,25.84,19.5,341.0,444.5
2023-06-16 09:00:00-03:00,20.38,40.75,21.0,528.75,651.5
2023-06-16 10:00:00-03:00,25.01,50.02,22.5,665.25,797.0
2023-06-16 11:00:00-03:00,28.72,57.44,24.75,743.25,880.25
2023-06-16 12:00:00-03:00,25.04,50.07,26.25,666.75,765.75
2023-06-16 13:00:00-03:00,11.39,22.78,26.75,353.5,356.75
2023-06-16 14:00:00-03:00,2.93,5.86,26.0,88.0,86.75
2023-06-16 15:00:00-03:00,4.98,9.96,26.0,143.75,141.25
2023-06-16 16:00:00-03:00,3.92,7.83,25.25,126.0,133.0
